track_id,particle_id,n_shared,n_reco_hits,n_true_hits,pt,event_id,purity_reco,eff_true,hit_id,hit_x,hit_y,hit_z,e,z0,eta,phi,dev,cos_val,theta,mapping_pT,event_file
2,1575.0,8,8,8,1041.5662202303797,2146,1.0,1.0,1073,0.177,0.76412356,-0.0152,-0.1787769559221812,0.09906802104659396,-0.19796725645628221,0.3183937025593398,-0.6847268523437017,-0.1954209848923059,1.7674830199008924,3.1972151887242437,2146
2,1575.0,8,8,8,1041.5662202303797,2146,1.0,1.0,1074,0.245,0.7653729,-0.0212,-0.1787769559221812,0.09906802104659396,-0.19796725645628221,0.3183937025593398,-0.6847268523437017,-0.1954209848923059,1.7674830199008924,3.1972151887242437,2146
2,1575.0,8,8,8,1041.5662202303797,2146,1.0,1.0,1075,0.598,0.7751325,-0.0532,-0.1787769559221812,0.09906802104659396,-0.19796725645628221,0.3183937025593398,-0.6847268523437017,-0.1954209848923059,1.7674830199008924,3.1972151887242437,2146
2,1575.0,8,8,8,1041.5662202303797,2146,1.0,1.0,1076,0.742,0.78181887,-0.0676,-0.1787769559221812,0.09906802104659396,-0.19796725645628221,0.3183937025593398,-0.6847268523437017,-0.1954209848923059,1.7674830199008924,3.1972151887242437,2146
2,1575.0,8,8,8,1041.5662202303797,2146,1.0,1.0,1077,0.886,0.79146206,-0.0828,-0.1787769559221812,0.09906802104659396,-0.19796725645628221,0.3183937025593398,-0.6847268523437017,-0.1954209848923059,1.7674830199008924,3.1972151887242437,2146
2,1575.0,8,8,8,1041.5662202303797,2146,1.0,1.0,1078,1.028,0.80703694,-0.1008,-0.1787769559221812,0.09906802104659396,-0.19796725645628221,0.3183937025593398,-0.6847268523437017,-0.1954209848923059,1.7674830199008924,3.1972151887242437,2146
3,1794.0,3,5,10,342.56125162370597,2153,0.6,0.3,933,0.177,0.62061435,0.4832,-0.21814100328871525,0.14638820724050988,0.7868449809907554,1.4485992384267663,-0.8132110406860954,0.6566180109023856,0.8544704365251207,0.32675062769082935,2153
3,1794.0,3,5,10,342.56125162370597,2153,0.6,0.3,936,0.742,0.49655312,2.0648,-0.21814100328871525,0.14638820724050988,0.7868449809907554,1.4485992384267663,-0.8132110406860954,0.6566180109023856,0.8544704365251207,0.32675062769082935,2153
3,1794.0,3,5,10,342.56125162370597,2153,0.6,0.3,938,1.028,0.47768652,2.83,-0.21814100328871525,0.14638820724050988,0.7868449809907554,1.4485992384267663,-0.8132110406860954,0.6566180109023856,0.8544704365251207,0.32675062769082935,2153
1,1145.0,6,11,8,55.001466062278745,2155,0.5454545454545454,0.75,714,0.101,-0.14528798,-0.222,0.11988194911843841,-0.051441190864114195,-2.197308091607047,0.9629704607282836,0.27814031379805987,-0.9756137799552648,2.920296542896097,0.7675373339733763,2155
1,1145.0,6,11,8,55.001466062278745,2155,0.5454545454545454,0.75,716,0.245,-0.15993448,-0.5768,0.11988194911843841,-0.051441190864114195,-2.197308091607047,0.9629704607282836,0.27814031379805987,-0.9756137799552648,2.920296542896097,0.7675373339733763,2155
1,1145.0,6,11,8,55.001466062278745,2155,0.5454545454545454,0.75,717,0.598,-0.1592976,-1.4036,0.11988194911843841,-0.051441190864114195,-2.197308091607047,0.9629704607282836,0.27814031379805987,-0.9756137799552648,2.920296542896097,0.7675373339733763,2155
1,1145.0,6,11,8,55.001466062278745,2155,0.5454545454545454,0.75,718,0.742,-0.1605586,-1.7516,0.11988194911843841,-0.051441190864114195,-2.197308091607047,0.9629704607282836,0.27814031379805987,-0.9756137799552648,2.920296542896097,0.7675373339733763,2155
1,1145.0,6,11,8,55.001466062278745,2155,0.5454545454545454,0.75,719,0.886,-0.16170286,-2.102,0.11988194911843841,-0.051441190864114195,-2.197308091607047,0.9629704607282836,0.27814031379805987,-0.9756137799552648,2.920296542896097,0.7675373339733763,2155
1,1145.0,6,11,8,55.001466062278745,2155,0.5454545454545454,0.75,720,1.028,-0.16282232,-2.4508,0.11988194911843841,-0.051441190864114195,-2.197308091607047,0.9629704607282836,0.27814031379805987,-0.9756137799552648,2.920296542896097,0.7675373339733763,2155
3,1869.0,5,9,8,59.064886387768496,2161,0.5555555555555556,0.625,983,0.245,-0.07847313,1.4864,-0.01286227914488981,-0.15508020710920162,2.718661907118419,0.6836189290547299,-0.094230726920512,0.991335476139335,0.13173507642702945,0.4105995138829145,2161
3,1869.0,5,9,8,59.064886387768496,2161,0.5555555555555556,0.625,984,0.598,-0.097402826,3.4788,-0.01286227914488981,-0.15508020710920162,2.718661907118419,0.6836189290547299,-0.094230726920512,0.991335476139335,0.13173507642702945,0.4105995138829145,2161
3,1869.0,5,9,8,59.064886387768496,2161,0.5555555555555556,0.625,985,0.742,-0.08313808,4.4588,-0.01286227914488981,-0.15508020710920162,2.718661907118419,0.6836189290547299,-0.094230726920512,0.991335476139335,0.13173507642702945,0.4105995138829145,2161
3,1869.0,5,9,8,59.064886387768496,2161,0.5555555555555556,0.625,986,0.886,-0.09388489,5.1968,-0.01286227914488981,-0.15508020710920162,2.718661907118419,0.6836189290547299,-0.094230726920512,0.991335476139335,0.13173507642702945,0.4105995138829145,2161
3,1869.0,5,9,8,59.064886387768496,2161,0.5555555555555556,0.625,987,1.028,-0.08712773,6.1236,-0.01286227914488981,-0.15508020710920162,2.718661907118419,0.6836189290547299,-0.094230726920512,0.991335476139335,0.13173507642702945,0.4105995138829145,2161
3,1601.0,4,7,8,123.30467710512849,2177,0.5714285714285714,0.5,919,0.598,-0.21163668,-0.2872,-0.0074568335695153545,0.10277210572513748,-0.7024264426488609,-0.14611109081025989,-1.1085527421303003,-0.6059056780350774,2.221700150721452,0.38080766072255917,2177
3,1601.0,4,7,8,123.30467710512849,2177,0.5714285714285714,0.5,920,0.742,-0.21157913,-0.3564,-0.0074568335695153545,0.10277210572513748,-0.7024264426488609,-0.14611109081025989,-1.1085527421303003,-0.6059056780350774,2.221700150721452,0.38080766072255917,2177
3,1601.0,4,7,8,123.30467710512849,2177,0.5714285714285714,0.5,921,0.886,-0.21315266,-0.4352,-0.0074568335695153545,0.10277210572513748,-0.7024264426488609,-0.14611109081025989,-1.1085527421303003,-0.6059056780350774,2.221700150721452,0.38080766072255917,2177
3,1601.0,4,7,8,123.30467710512849,2177,0.5714285714285714,0.5,922,1.028,-0.21049201,-0.4856,-0.0074568335695153545,0.10277210572513748,-0.7024264426488609,-0.14611109081025989,-1.1085527421303003,-0.6059056780350774,2.221700150721452,0.38080766072255917,2177
1,1633.0,6,11,14,110.13861493590701,2178,0.5454545454545454,0.42857142857142855,726,0.062,-0.6900137,0.31,1.7155663126692435,4.230362721176354,,-1.9910973874007478,10.752629746886354,1.0934479739465435,,0.22970197227247155,2178
1,1633.0,6,11,14,110.13861493590701,2178,0.5454545454545454,0.42857142857142855,727,0.101,-0.7021727,0.3152,1.7155663126692435,4.230362721176354,,-1.9910973874007478,10.752629746886354,1.0934479739465435,,0.22970197227247155,2178
1,1633.0,6,11,14,110.13861493590701,2178,0.5454545454545454,0.42857142857142855,730,0.177,-0.69938254,0.626,1.7155663126692435,4.230362721176354,,-1.9910973874007478,10.752629746886354,1.0934479739465435,,0.22970197227247155,2178
1,1633.0,6,11,14,110.13861493590701,2178,0.5454545454545454,0.42857142857142855,733,0.245,-0.6976833,0.934,1.7155663126692435,4.230362721176354,,-1.9910973874007478,10.752629746886354,1.0934479739465435,,0.22970197227247155,2178
1,1633.0,6,11,14,110.13861493590701,2178,0.5454545454545454,0.42857142857142855,735,0.742,-0.6952969,3.106,1.7155663126692435,4.230362721176354,,-1.9910973874007478,10.752629746886354,1.0934479739465435,,0.22970197227247155,2178
1,1633.0,6,11,14,110.13861493590701,2178,0.5454545454545454,0.42857142857142855,736,0.886,-0.69518304,3.7248,1.7155663126692435,4.230362721176354,,-1.9910973874007478,10.752629746886354,1.0934479739465435,,0.22970197227247155,2178
2,1951.0,4,7,12,451.72355334872674,2179,0.5714285714285714,0.3333333333333333,1091,0.177,-0.91752374,0.098,-0.012418413603790238,0.06334671557571686,-0.2577818881629632,0.1855105840156034,-0.39147076166722994,-0.2522196902059306,1.8257697490178177,1.1189182051746829,2179
2,1951.0,4,7,12,451.72355334872674,2179,0.5714285714285714,0.3333333333333333,1094,0.245,0.9707802,0.14,-0.012418413603790238,0.06334671557571686,-0.2577818881629632,0.1855105840156034,-0.39147076166722994,-0.2522196902059306,1.8257697490178177,1.1189182051746829,2179
2,1951.0,4,7,12,451.72355334872674,2179,0.5714285714285714,0.3333333333333333,1095,0.598,-0.96570325,0.3404,-0.012418413603790238,0.06334671557571686,-0.2577818881629632,0.1855105840156034,-0.39147076166722994,-0.2522196902059306,1.8257697490178177,1.1189182051746829,2179
2,1951.0,4,7,12,451.72355334872674,2179,0.5714285714285714,0.3333333333333333,1097,0.886,-0.9165442,0.4896,-0.012418413603790238,0.06334671557571686,-0.2577818881629632,0.1855105840156034,-0.39147076166722994,-0.2522196902059306,1.8257697490178177,1.1189182051746829,2179
3,1408.0,5,9,8,226.24460784071738,2191,0.5555555555555556,0.625,838,0.245,-0.059114695,0.7556,-0.020709741838660232,-0.10402032935393542,2.168078943595358,0.6241643881666052,-0.16209927692958356,0.9741646747496885,0.22780404774967639,0.448875165410939,2191
3,1408.0,5,9,8,226.24460784071738,2191,0.5555555555555556,0.625,839,0.598,-0.07655406,1.998,-0.020709741838660232,-0.10402032935393542,2.168078943595358,0.6241643881666052,-0.16209927692958356,0.9741646747496885,0.22780404774967639,0.448875165410939,2191
3,1408.0,5,9,8,226.24460784071738,2191,0.5555555555555556,0.625,840,0.742,-0.085034214,2.5696,-0.020709741838660232,-0.10402032935393542,2.168078943595358,0.6241643881666052,-0.16209927692958356,0.9741646747496885,0.22780404774967639,0.448875165410939,2191
3,1408.0,5,9,8,226.24460784071738,2191,0.5555555555555556,0.625,841,0.886,-0.089780636,3.1284,-0.020709741838660232,-0.10402032935393542,2.168078943595358,0.6241643881666052,-0.16209927692958356,0.9741646747496885,0.22780404774967639,0.448875165410939,2191
3,1408.0,5,9,8,226.24460784071738,2191,0.5555555555555556,0.625,842,1.028,-0.07868447,3.4664,-0.020709741838660232,-0.10402032935393542,2.168078943595358,0.6241643881666052,-0.16209927692958356,0.9741646747496885,0.22780404774967639,0.448875165410939,2191
4,1323.0,5,6,10,105.59056854189204,2195,0.8333333333333334,0.5,872,0.177,-0.8529626,0.3656,1.070745066502677,4.458255330096925,,-2.3639793274311813,6.2743735022648055,1.1279805396675782,,0.4160463292352526,2012
4,1323.0,5,6,10,105.59056854189204,2195,0.8333333333333334,0.5,735,0.245,-0.8860708,-0.3884,1.102962938710113,-0.9329240554259157,,-2.3592691127653302,6.435858446766461,-2.4715079383935787,,0.4138514575751977,2195
4,1323.0,5,6,10,105.59056854189204,2195,0.8333333333333334,0.5,736,0.598,-0.8901988,-0.9152,1.102962938710113,-0.9329240554259157,,-2.3592691127653302,6.435858446766461,-2.4715079383935787,,0.4138514575751977,2195
4,1323.0,5,6,10,105.59056854189204,2195,0.8333333333333334,0.5,737,0.742,-0.88703954,-1.1672,1.102962938710113,-0.9329240554259157,,-2.3592691127653302,6.435858446766461,-2.4715079383935787,,0.4138514575751977,2195
4,1323.0,5,6,10,105.59056854189204,2195,0.8333333333333334,0.5,738,0.886,-0.8849317,-1.4184,1.102962938710113,-0.9329240554259157,,-2.3592691127653302,6.435858446766461,-2.4715079383935787,,0.4138514575751977,2195
4,1323.0,5,6,10,105.59056854189204,2195,0.8333333333333334,0.5,739,1.028,-0.88346845,-1.666,1.102962938710113,-0.9329240554259157,,-2.3592691127653302,6.435858446766461,-2.4715079383935787,,0.4138514575751977,2195
1,546.0,5,7,8,178.93352616265068,2201,0.7142857142857143,0.625,304,0.101,0.0854079,0.1552,-0.046980827112804956,0.139050616329582,0.01845995717456186,0.6875580515241949,-0.4574846550030763,0.018457860593690437,1.5523374179643508,0.30595259753948156,2133
1,546.0,5,7,8,178.93352616265068,2201,0.7142857142857143,0.625,418,0.177,0.1260651,1.116,-0.014776792167134964,-0.4410833133414571,3.1950375421612107,-0.6378793504028026,-0.06907018932414209,0.9966493624153244,0.08188419123423092,0.7239644573137809,2201
1,546.0,5,7,8,178.93352616265068,2201,0.7142857142857143,0.625,420,0.598,0.157524,4.118,-0.014776792167134964,-0.4410833133414571,3.1950375421612107,-0.6378793504028026,-0.06907018932414209,0.9966493624153244,0.08188419123423092,0.7239644573137809,2201
1,546.0,5,7,8,178.93352616265068,2201,0.7142857142857143,0.625,421,0.742,0.15784566,5.114,-0.014776792167134964,-0.4410833133414571,3.1950375421612107,-0.6378793504028026,-0.06907018932414209,0.9966493624153244,0.08188419123423092,0.7239644573137809,2201
1,546.0,5,7,8,178.93352616265068,2201,0.7142857142857143,0.625,422,0.886,0.15701228,6.0936,-0.014776792167134964,-0.4410833133414571,3.1950375421612107,-0.6378793504028026,-0.06907018932414209,0.9966493624153244,0.08188419123423092,0.7239644573137809,2201
1,546.0,5,7,8,178.93352616265068,2201,0.7142857142857143,0.625,423,1.028,0.15370528,7.01,-0.014776792167134964,-0.4410833133414571,3.1950375421612107,-0.6378793504028026,-0.06907018932414209,0.9966493624153244,0.08188419123423092,0.7239644573137809,2201
4,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1111,0.062,-0.5339392,0.2148,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
4,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1115,0.245,-0.40262952,1.1448,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
4,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1117,0.742,-0.32175896,3.7352,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
4,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1119,1.028,-0.28437582,5.2352,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
5,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1112,0.062,-0.1524807,0.294,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
5,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1114,0.177,-0.18559085,0.8688,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
5,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1116,0.598,-0.2542391,3.0428,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
5,2356.0,4,7,10,233.5815921364524,2207,0.5714285714285714,0.4,1118,0.886,-0.2884218,4.5092,-0.03975772478110745,0.3683058651525078,,-1.3047188399578704,-0.21746203914104287,1.037985180641526,,0.23568717858629268,2207
4,1588.0,3,5,8,283.5287204147051,2214,0.6,0.375,921,0.245,0.3055775,0.148,-0.008139442186950608,-0.10512766341511302,0.574231021768099,0.12473479871469195,-1.2276851056696139,0.5184597816264699,1.02574757178664,0.514004797676502,2214
4,1588.0,3,5,8,283.5287204147051,2214,0.6,0.375,923,0.742,0.3075234,0.4444,-0.008139442186950608,-0.10512766341511302,0.574231021768099,0.12473479871469195,-1.2276851056696139,0.5184597816264699,1.02574757178664,0.514004797676502,2214
4,1588.0,3,5,8,283.5287204147051,2214,0.6,0.375,925,1.028,0.31155849,0.6032,-0.008139442186950608,-0.10512766341511302,0.574231021768099,0.12473479871469195,-1.2276851056696139,0.5184597816264699,1.02574757178664,0.514004797676502,2214
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,966,0.062,-0.844548,0.0136,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,967,0.101,-0.8446243,0.022,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,968,0.177,-0.84469014,0.0384,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,969,0.245,-0.84462553,0.0532,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,970,0.598,-0.8443026,0.1296,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,971,0.742,-0.8441578,0.1608,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,972,0.886,-0.8439624,0.192,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
0,1148.0,8,8,8,1866.749545397561,2217,1.0,1.0,973,1.028,-0.84375775,0.2228,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,974,0.062,0.017969107,-0.0152,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,975,0.101,0.018279182,-0.0244,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,976,0.177,0.01798361,-0.0432,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,977,0.245,0.017929291,-0.0596,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,978,0.598,0.017410167,-0.1456,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,979,0.742,0.017123528,-0.1808,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,980,0.886,0.016783481,-0.216,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
1,1149.0,8,8,10,1584.9834623834406,2217,1.0,0.8,981,1.028,0.016339082,-0.2504,0.005451818654369254,0.033765723320570276,-0.613719300084175,-1.3350996704210523,0.016702154522228847,-0.5467399099881689,2.1492620296391918,0.41428882735137385,2217
